CustomerID,TotalItemsPurchased,DistinctItemsPurchased,MaxItemsSingleSession,AvgItemsPerSession,ProductEntropy,SessionEntropy,TotalAmountSpent,MaxAmountSingleSession,AvgAmountPerSession,TotalShoppingSessions
15756.0,233,153,73,58.25,7.156276682487224,1.985477154260971,454.41,149.92000000000002,113.6025,183
14747.0,69,11,69,69.0,3.459431618637298,0.0,176.95000000000002,176.95000000000002,176.95000000000002,11
14719.0,1011,167,252,202.2,7.2335038236289115,2.3007436441548275,1450.89,396.47,290.178,223
16586.0,83,7,83,83.0,2.8073549220576046,0.0,361.95,361.95,361.95,7
16105.0,186,11,186,186.0,3.459431618637298,0.0,165.6,165.6,165.6,11
15674.0,831,78,509,277.0,6.231486767965344,1.396290033625634,1520.66,950.86,506.8866666666667,84
16906.0,155,67,77,38.75,6.011085408180433,1.538250623139519,332.58000000000004,139.9,83.14500000000001,76
16170.0,1193,93,237,198.83333333333334,6.422179940758057,2.5619442984296414,1593.8899999999999,314.65999999999997,265.6483333333333,110
15244.0,397,29,238,198.5,4.825164052322361,0.9932338197397066,565.17,283.13,282.58500000000004,31
16696.0,122,6,66,30.5,2.503258334775646,1.6577427265048887,462.3,209.10000000000002,115.57500000000002,9
15145.0,695,46,241,173.75,5.440361758939866,1.9178631734745228,921.73,309.93,230.4325,55
17492.0,146,10,146,146.0,3.321928094887362,0.0,288.62,288.62,288.62,10
17409.0,35,5,21,17.5,2.321928094887362,0.9709505944546686,111.55000000000001,70.95000000000002,55.775000000000006,5
17783.0,353,66,301,176.5,6.044394119358462,0.9893755831922302,274.97,171.06,137.485,66
13863.0,215,18,215,215.0,4.169925001442313,0.0,258.66,258.66,258.66,18
13515.0,675,47,208,168.75,5.445485948727422,1.8752377049477431,833.82,367.16,208.455,56
15917.0,37,9,37,37.0,3.169925001442312,0.0,60.550000000000004,60.550000000000004,60.550000000000004,9
17440.0,33,2,18,16.5,1.0,1.0,17.55,11.700000000000001,8.775,2
17140.0,62,12,62,62.0,3.521640636343319,0.0,115.42,115.42,115.42,14
14964.0,45,10,45,45.0,3.321928094887362,0.0,81.75,81.75,81.75,10
16031.0,412,82,214,206.0,6.309948178133111,0.9594579158386696,434.05,229.88,217.025,89
14403.0,49,4,28,24.5,2.0,1.0,283.95000000000005,144.0,141.97500000000002,4
17042.0,853,68,238,170.6,5.933356846257551,2.1289612242777425,959.68,241.92000000000002,191.936,90
17906.0,25,11,25,25.0,3.459431618637298,0.0,55.95,55.95,55.95,11
18272.0,1578,88,352,263.0,6.23476980540696,2.558845545656659,2780.36,690.0600000000001,463.3933333333334,151
13731.0,270,30,165,135.0,4.875,0.9744894033980523,511.59000000000003,295.37,255.79500000000002,32
13748.0,230,19,166,57.5,4.247927513443588,1.6135197342325187,328.7,208.29999999999998,82.175,19
12580.0,236,23,236,236.0,4.523561956057013,0.0,379.7,379.7,379.7,23
14912.0,215,15,110,107.5,3.875,1.0,323.77,165.39,161.885,16
15530.0,660,75,281,165.0,6.152644807346592,1.7101235514673954,1067.92,405.97,266.98,89
13950.0,272,24,85,68.0,4.5638561897747225,1.9786885704510973,437.65999999999997,154.11,109.415,25
13892.0,327,20,271,81.75,4.297079327540664,0.8180959929710641,410.01,284.57,102.5025,21
13752.0,467,57,189,77.83333333333333,5.799589796579276,2.1885886759755966,712.84,208.64000000000001,118.80666666666667,61
14446.0,728,223,268,182.0,7.7113168585970975,1.9174831791225675,899.22,314.06,224.805,267
16209.0,480,30,225,120.0,4.823863757323786,1.8795324387773655,744.28,248.19,186.07,39
15754.0,197,24,110,65.66666666666667,4.521640636343317,1.516468623731106,455.67,211.62,151.89000000000001,28
13712.0,60,6,60,60.0,2.584962500721156,0.0,88.2,88.2,88.2,6
15800.0,320,108,218,160.0,6.749835700923703,0.4718970538750853,588.69,402.59000000000003,294.345,109
16469.0,249,139,98,62.25,7.02805590733328,1.9242740891473078,523.17,169.98,130.7925,160
13005.0,153,16,126,76.5,3.932138039759377,0.8314743880097293,318.35,241.1,159.175,19
14981.0,97,8,97,97.0,3.0,0.0,102.12,102.12,102.12,8
17928.0,66,20,44,33.0,4.321928094887363,0.8112781244591328,155.56,106.2,77.78,20
16261.0,288,89,130,72.0,6.355160930202113,1.8630763968474333,597.09,171.87,149.2725,109
17883.0,358,126,170,89.5,6.953485028449354,1.824715071420714,493.34,204.5,123.33500000000001,132
14619.0,132,13,132,132.0,3.7004397181410926,0.0,258.76,258.76,258.76,13
13995.0,857,51,339,171.4,5.434183719779186,2.2000569442251146,1298.79,390.35,259.758,80
16643.0,217,24,217,217.0,4.584962500721156,0.0,401.31,401.31,401.31,24
14246.0,648,51,227,216.0,5.577210272515032,1.5807222217358874,1293.0,471.11,431.0,67
18040.0,146,17,96,73.0,4.058813890331201,0.9182958340544896,340.20000000000005,239.0,170.1,18
16837.0,1274,101,406,141.55555555555554,6.5595632049853325,2.6123211889093545,2080.0,553.7,231.11111111111111,129
15119.0,82,10,82,82.0,3.321928094887362,0.0,162.8,162.8,162.8,10
16325.0,160,12,74,53.333333333333336,3.52164063634332,1.5774062828523452,472.24,178.22,157.41333333333333,14
14924.0,61,8,61,61.0,3.0,0.0,168.05,168.05,168.05,8
15109.0,114,20,114,114.0,4.321928094887363,0.0,318.7,318.7,318.7,20
16623.0,39,5,39,39.0,2.321928094887362,0.0,129.45,129.45,129.45,5
12999.0,248,22,224,124.0,4.436605434317882,0.5586293734521992,273.78,240.18,136.89,23
12717.0,499,46,257,249.5,5.476346910598951,0.9930554830121974,774.03,452.79,387.015,51
13962.0,80,6,56,40.0,2.584962500721156,1.0,82.1,42.9,41.05,6
18036.0,232,77,82,77.33333333333333,6.168794569693689,1.5323106173537147,403.12,149.43,134.37333333333333,94
14958.0,105,27,59,35.0,4.720049960644813,1.5275302083002933,213.88,86.2,71.29333333333334,29
13562.0,669,37,274,223.0,5.073684179450871,1.578306427326721,1459.6100000000001,507.1,486.5366666666667,64
15775.0,66,6,66,66.0,2.584962500721156,0.0,87.9,87.9,87.9,6
17054.0,702,45,259,140.4,5.407574770641921,2.2057284029510815,792.78,249.15,158.55599999999998,54
13548.0,303,102,159,151.5,6.6359051680701215,0.9997615248696312,508.59000000000003,275.33,254.295,110
13508.0,19,9,19,19.0,3.169925001442312,0.0,66.42,66.42,66.42,9
13606.0,124,34,88,62.0,5.087462841250338,0.4305518670104394,148.43,118.31,74.215,34
12447.0,181,22,181,181.0,4.459431618637295,0.0,379.78999999999996,379.78999999999996,379.78999999999996,22
13570.0,158,25,158,158.0,4.643856189774723,0.0,211.64,211.64,211.64,25
13232.0,572,129,166,81.71428571428571,6.836257493801342,2.624333612905803,969.91,229.51,138.5585714285714,177
18129.0,47,12,47,47.0,3.5465935642949384,0.0,99.80000000000001,99.80000000000001,99.80000000000001,13
13632.0,838,106,431,167.6,6.649706084627482,2.181003502393789,1760.1200000000001,834.63,352.024,125
17550.0,81,40,58,27.0,5.3219280948873635,1.2221380190661009,198.41,147.27,66.13666666666667,40
15655.0,312,28,312,312.0,4.807354922057602,0.0,451.67,451.67,451.67,28
16188.0,741,61,366,185.25,5.913787860007857,1.8417872216559723,910.87,388.62,227.7175,63
15214.0,1122,100,400,140.25,6.63840950255376,2.733838415989643,1497.14,489.43,187.14249999999998,101
17574.0,74,7,74,74.0,2.8073549220576046,0.0,155.8,155.8,155.8,7
15737.0,500,50,212,71.42857142857143,5.587275979077018,2.177199913827841,915.94,388.56,130.84857142857143,57
14311.0,89,12,89,89.0,3.584962500721156,0.0,167.97,167.97,167.97,12
12982.0,243,27,243,243.0,4.754887502163471,0.0,363.55,363.55,363.55,27
12701.0,632,44,426,316.0,5.43660543431788,0.9503376699710269,652.45,392.83000000000004,326.225,46
12596.0,234,17,152,117.0,4.058813890331201,0.8524051786494786,288.27,194.05,144.135,18
14273.0,264,22,87,66.0,4.28022625367366,1.941323311748569,559.97,231.35,139.9925,29
12363.0,366,19,276,183.0,4.247927513443588,0.8997437586982626,484.5,251.4,242.25,19
15414.0,329,32,190,109.66666666666667,4.9837880587523955,1.4048269576665082,675.45,325.6,225.15,33
13203.0,726,52,330,181.5,5.690184605506592,1.8340650636348337,798.68,396.38,199.67,53
14628.0,241,16,150,120.5,3.969815782426811,0.9975025463691153,411.71000000000004,208.38,205.85500000000002,17
14326.0,51,6,51,51.0,2.584962500721156,0.0,106.85000000000001,106.85000000000001,106.85000000000001,6
13655.0,470,42,368,235.0,5.34964891257875,0.9108783787500366,753.22,499.92,376.61,46
12910.0,1034,40,294,129.25,5.098496227217932,2.5675926249729866,2297.02,551.28,287.1275,59
13577.0,730,48,260,182.5,5.4763910560648315,1.9491630938827775,1325.5,396.65,331.375,67
15251.0,417,17,145,59.57142857142857,4.0374011976541135,2.5048003829823355,1353.37,387.77,193.3385714285714,19
14111.0,22,3,18,11.0,1.584962500721156,0.9182958340544896,63.3,48.3,31.65,3
16172.0,749,50,232,149.8,5.506241802333487,2.0882295359325607,1091.31,326.47,218.262,67
17972.0,33,27,33,33.0,4.754887502163471,0.0,96.54,96.54,96.54,27
12463.0,748,61,218,187.0,5.79862319040935,1.9870573564291534,1130.18,312.07,282.545,75
17278.0,178,14,178,178.0,3.8073549220576055,0.0,206.09,206.09,206.09,14
14844.0,1299,75,472,324.75,6.0396912040905,1.9153075570915066,1986.51,703.13,496.6275,111
15212.0,30,4,30,30.0,2.0,0.0,59.099999999999994,59.099999999999994,59.099999999999994,4
14998.0,251,66,149,125.5,6.014997302659256,0.9905577004075261,341.87,187.43,170.935,70
13484.0,30,3,30,30.0,1.584962500721156,0.0,202.5,202.5,202.5,3
16697.0,20,13,20,20.0,3.6644977792004623,0.0,50.85,50.85,50.85,14
14931.0,406,26,181,101.5,4.593400348604438,1.8049707582295624,790.88,261.65,197.72,36
18236.0,395,38,110,65.83333333333333,5.147191429566854,2.564526774351481,818.64,171.45000000000002,136.44000000000003,45
13740.0,205,17,205,205.0,4.08746284125034,0.0,234.71,234.71,234.71,17
15230.0,351,23,339,175.5,4.523561956057013,0.2580186686648155,429.6,370.20000000000005,214.8,23
15134.0,683,42,149,85.375,5.189914630904919,2.9157886295958235,1299.55,282.69,162.44375,69
16309.0,463,37,304,231.5,5.171928094887363,0.99819587904281,666.77,334.2,333.385,40
13544.0,104,68,60,52.0,6.072140159802115,0.9905577004075261,205.91,121.55,102.955,70
14262.0,1487,86,274,185.875,6.236758061678179,2.871503173651278,2337.11,514.16,292.13875,138
13134.0,827,76,534,206.75,6.227831381088497,1.5515161282944296,1339.19,722.4,334.7975,79
17589.0,1326,161,445,331.5,7.1496162848777,1.9734109347206523,2086.87,582.82,521.7175,239
16097.0,80,6,80,80.0,2.584962500721156,0.0,110.4,110.4,110.4,6
13122.0,482,50,482,482.0,5.643856189774728,0.0,821.1,821.1,821.1,50
17746.0,23,4,23,23.0,2.0,0.0,63.35,63.35,63.35,4
16175.0,519,39,160,129.75,5.173660689688188,1.9942165286086286,885.09,264.9,221.27249999999998,50
14834.0,620,36,191,103.33333333333333,5.0177233498882945,2.4373386859997535,1235.97,369.0,205.995,55
16348.0,749,145,170,107.0,7.0169695661113565,2.6798130780646052,1128.05,265.45,161.15,207
15147.0,305,22,305,305.0,4.459431618637295,0.0,367.15,367.15,367.15,22
16131.0,1004,39,296,200.8,5.171405583442499,2.053845315395291,1984.6399999999999,696.6,396.928,52
15813.0,422,30,345,211.0,4.906890595608519,0.7219280948873623,728.86,517.15,364.43,30
17058.0,541,46,344,180.33333333333334,5.430632409490747,1.3825264723482733,965.54,507.47,321.84666666666664,54
17704.0,239,23,125,119.5,4.469670487371861,0.9957274520849256,729.99,403.40000000000003,364.995,26
13772.0,529,131,231,176.33333333333334,6.920051448826633,1.5238102592617864,1017.9300000000001,431.41,339.31,163
15935.0,112,10,112,112.0,3.321928094887362,0.0,91.04,91.04,91.04,10
16249.0,660,50,217,132.0,5.623516641218019,1.9682964859256211,1103.39,342.8,220.67799999999997,52
14198.0,216,28,98,54.0,4.773557262275186,1.9724897668749513,466.70000000000005,141.6,116.675,30
13989.0,360,22,227,180.0,4.375222374437917,0.9991421039919088,462.21,244.66,231.10500000000002,29
17930.0,550,22,265,110.0,4.323161167392161,2.012736571251679,707.4,259.02,141.48,29
14154.0,426,40,326,213.0,5.3219280948873635,0.9097361225311662,682.92,407.88,341.46000000000004,40
14206.0,274,19,274,274.0,4.247927513443588,0.0,302.65999999999997,302.65999999999997,302.65999999999997,19
14482.0,697,101,297,116.16666666666667,6.571052326347029,2.079246853073331,1041.28,346.33,173.54666666666665,117
14163.0,293,24,124,73.25,4.478232197413861,1.8623101351622202,1051.6100000000001,598.0,262.9025,31
17601.0,67,8,67,67.0,3.0,0.0,108.45,108.45,108.45,8
17142.0,54,6,54,54.0,2.584962500721156,0.0,119.7,119.7,119.7,6
12457.0,474,44,305,237.0,5.4182958340544936,0.9377342939868041,934.73,614.93,467.365,48
15135.0,41,9,41,41.0,3.169925001442312,0.0,127.15,127.15,127.15,9
16806.0,341,61,102,85.25,5.794512553708404,1.8839606033670586,607.16,180.5,151.79,85
13120.0,12,1,12,12.0,0.0,0.0,30.599999999999998,30.599999999999998,30.599999999999998,1
13516.0,319,36,263,159.5,5.155399311574899,0.699772221773307,607.91,461.91,303.95500000000004,37
14323.0,332,28,210,166.0,4.760647923290102,0.9932338197397066,486.86,243.52,243.43,31
18079.0,948,61,565,316.0,5.886984712845828,1.4494371651855076,571.69,314.95,190.5633333333333,67
12639.0,194,18,194,194.0,4.169925001442313,0.0,325.3,325.3,325.3,18
14700.0,739,73,301,246.33333333333334,6.103894777537567,1.5760548928340032,1344.33,541.15,448.10999999999996,91
15027.0,312,24,107,78.0,4.5638561897747225,1.8186885704510973,514.9,184.25,128.725,25
17367.0,112,31,112,112.0,4.954196310386877,0.0,148.60999999999999,148.60999999999999,148.60999999999999,31
18213.0,232,15,232,232.0,3.906890595608518,0.0,232.48000000000002,232.48000000000002,232.48000000000002,15
13220.0,167,14,71,41.75,3.690116517593666,1.2772018112022605,506.04,214.04000000000002,126.51,17
15985.0,482,22,386,241.0,4.392747410448783,0.7793498372920852,569.1800000000001,467.98,284.59000000000003,26
16193.0,169,17,169,169.0,4.08746284125034,0.0,280.63,280.63,280.63,17
15172.0,1163,93,301,232.6,6.517438615383017,2.284471739723398,1385.88,328.34,277.17600000000004,97
15745.0,395,49,120,98.75,5.562733897918602,1.9706513445519969,905.19,256.25,226.2975,53
17582.0,73,25,73,73.0,4.623516641218014,0.0,99.37,99.37,99.37,26
13474.0,125,55,125,125.0,5.741517417504062,0.0,185.24,185.24,185.24,58
17697.0,89,16,89,89.0,4.0,0.0,298.25,298.25,298.25,16
16639.0,480,42,327,160.0,5.351365993588126,1.3243069511884142,973.1800000000001,553.73,324.3933333333334,44
16947.0,260,18,260,260.0,4.169925001442313,0.0,339.48,339.48,339.48,18
15491.0,1418,86,340,236.33333333333334,6.259269789751367,2.3467247274493377,2349.35,622.27,391.55833333333334,123
16617.0,42,3,42,42.0,1.584962500721156,0.0,79.1,79.1,79.1,3
15265.0,566,58,357,283.0,5.8402239289418505,0.9871377743721863,1076.52,644.23,538.26,60
16226.0,96,5,72,32.0,2.2516291673878226,1.4591479170272448,181.20000000000002,130.8,60.400000000000006,6
18009.0,117,25,117,117.0,4.643856189774723,0.0,177.19,177.19,177.19,25
16399.0,209,61,110,104.5,5.899290889951534,0.9916178297881032,326.0,169.16,163.0,65
14623.0,355,99,103,71.0,6.52772141583798,2.089640528487412,688.3,195.55,137.66000000000003,123
15769.0,36,2,36,36.0,1.0,0.0,122.03999999999999,122.03999999999999,122.03999999999999,2
15625.0,794,41,444,198.5,5.244818349809623,1.5358495023338898,1130.32,645.3199999999999,282.58,55
15508.0,354,70,113,59.0,6.064869077788819,2.3403296464795154,771.13,228.83,128.52166666666668,82
16628.0,1174,74,351,234.8,6.083319677969195,2.296353820765373,1958.04,496.3,391.608,108
13647.0,665,49,257,166.25,5.537294714612063,1.9052921032539258,1134.52,356.62,283.63,61
15594.0,940,78,362,188.0,6.196068503022242,2.0251781628001537,1644.25,611.93,328.85,95
13479.0,130,11,88,65.0,3.418295834054489,0.9798687566511527,261.15,134.4,130.575,12
13376.0,487,42,188,162.33333333333334,5.3349625007211605,1.5679554363198576,834.3100000000001,334.05,278.1033333333333,48
15717.0,70,7,70,70.0,2.8073549220576046,0.0,150.3,150.3,150.3,7
13719.0,447,50,189,89.4,5.614712907393385,2.161341809891695,855.41,261.81,171.082,53
16633.0,992,88,271,165.33333333333334,6.325436949685051,2.4496723941114906,2254.6,625.21,375.76666666666665,120
13101.0,46,6,46,46.0,2.584962500721156,0.0,65.5,65.5,65.5,6
15225.0,218,19,218,218.0,4.247927513443588,0.0,344.70000000000005,344.70000000000005,344.70000000000005,19
14152.0,651,46,357,325.5,5.5016291673878275,0.9684610087601622,592.37,304.31,296.185,48
12733.0,95,20,95,95.0,4.321928094887363,0.0,276.85,276.85,276.85,20
15436.0,556,231,239,185.33333333333334,7.757004348051132,1.5490987908672231,911.15,423.05,303.7166666666667,276
17217.0,22,8,22,22.0,3.0,0.0,97.6,97.6,97.6,8
12656.0,941,64,355,188.2,5.856511886553855,2.0315371855919735,1931.65,612.35,386.33000000000004,87
17734.0,361,34,225,120.33333333333333,5.047291203466791,1.3676534838092662,567.91,381.51,189.3033333333333,37
14905.0,178,12,101,89.0,3.52164063634332,1.0,355.1,209.75,177.55,14
14148.0,6,2,6,6.0,1.0,0.0,29.700000000000003,29.700000000000003,29.700000000000003,2
16103.0,304,20,112,76.0,4.220175521464346,1.8647869792568113,644.6,223.0,161.15,24
14626.0,1205,92,395,301.25,6.465579289298152,1.9582873184483365,2014.3700000000001,691.79,503.59250000000003,103
14868.0,1282,91,256,160.25,6.347404395504058,2.809475168604572,2615.29,554.24,326.91125,134
18246.0,10,1,10,10.0,0.0,0.0,29.5,29.5,29.5,1
13485.0,237,20,237,237.0,4.321928094887363,0.0,394.44,394.44,394.44,20
15517.0,256,25,256,256.0,4.643856189774723,0.0,246.72,246.72,246.72,25
17115.0,260,23,107,86.66666666666667,4.423251796980336,1.497249983196856,555.8000000000001,262.25,185.26666666666668,28
17120.0,112,14,112,112.0,3.8073549220576055,0.0,222.96,222.96,222.96,14
15912.0,184,18,118,92.0,4.169925001442313,0.8524051786494786,254.67000000000002,141.49,127.33500000000001,18
12506.0,21,21,21,21.0,4.39231742277876,0.0,57.6,57.6,57.6,21
12670.0,1035,51,228,207.0,5.5403691251433616,2.2760848924261685,2077.57,496.8,415.514,76
17588.0,70,7,44,35.0,2.725480556997868,0.9910760598382222,428.5,297.8,214.25,9
14759.0,513,63,303,171.0,5.9292830169449715,1.4124245497406671,1073.07,583.27,357.69,70
16185.0,254,27,147,127.0,4.754887502163471,0.9910760598382222,473.26,278.85,236.63,27
13389.0,420,44,203,140.0,5.447408651885229,1.5503479964504263,700.66,309.51,233.5533333333333,45
12354.0,379,40,379,379.0,5.3219280948873635,0.0,682.69,682.69,682.69,40
17631.0,291,33,113,97.0,5.044394119358456,1.5132024522984289,445.29,226.35000000000002,148.43,33
17061.0,570,33,217,81.42857142857143,4.948758439731457,2.3734783265094688,1612.5,588.15,230.35714285714286,50
17718.0,81,5,81,81.0,2.321928094887362,0.0,113.85,113.85,113.85,5
17630.0,134,13,98,67.0,3.7004397181410926,0.7793498372920852,219.39999999999998,164.8,109.7,13
16146.0,327,25,211,163.5,4.606739354015322,0.876716288999464,557.13,385.69,278.565,27
17109.0,567,103,225,94.5,6.646640636343308,1.8827483529406814,811.63,384.74,135.27166666666668,112
16587.0,63,8,63,63.0,3.0,0.0,127.85000000000001,127.85000000000001,127.85000000000001,8
12622.0,65,8,65,65.0,3.0,0.0,123.85,123.85,123.85,8
16750.0,197,67,68,39.4,5.939789041701399,2.0048628184338324,414.13,131.49,82.826,87
13482.0,116,11,116,116.0,3.459431618637298,0.0,184.64,184.64,184.64,11
14512.0,115,16,68,57.5,3.932138039759377,0.9494520153879484,175.63,94.16,87.815,19
17670.0,106,10,106,106.0,3.321928094887362,0.0,173.9,173.9,173.9,10
16834.0,358,24,358,358.0,4.584962500721156,0.0,413.46,413.46,413.46,24
15108.0,471,41,330,157.0,5.299269702741469,1.3589567990915299,975.0500000000001,604.3,325.01666666666665,47
16942.0,758,142,126,84.22222222222223,6.869192194059533,2.938188542483709,1497.61,272.6,166.40111111111113,248
14640.0,716,72,188,119.33333333333333,6.094627553759311,2.473792532758419,1578.78,394.44,263.13,85
16823.0,126,28,126,126.0,4.75,0.0,269.68,269.68,269.68,32
15237.0,1019,85,659,254.75,6.380741985218552,1.442871376333264,1252.38,835.57,313.095,90
12573.0,83,25,83,83.0,4.606739354015322,0.0,150.59,150.59,150.59,27
17854.0,69,13,64,34.5,3.7004397181410926,0.39124356362925566,120.01,111.76,60.005,13
17436.0,90,7,48,45.0,2.725480556997868,0.9910760598382222,216.29999999999998,122.39999999999999,108.14999999999999,9
16965.0,102,21,102,102.0,4.39231742277876,0.0,117.4,117.4,117.4,21
12840.0,1505,67,487,376.25,5.831024648160173,1.862003435907619,2714.27,841.5699999999999,678.5675,113
15891.0,327,53,327,327.0,5.727920454563195,0.0,394.32,394.32,394.32,53
17187.0,80,7,80,80.0,2.8073549220576046,0.0,114.35,114.35,114.35,7
13637.0,398,75,204,132.66666666666666,6.1408567925187,1.2578098548983292,735.05,347.15,245.01666666666665,95
17991.0,23,3,21,11.5,1.5,1.0,67.85,61.95,33.925000000000004,4
16418.0,269,66,100,89.66666666666667,5.953451083171076,1.5034929228100622,490.12,195.75,163.37333333333333,85
16099.0,434,29,206,144.66666666666666,4.753225616242672,1.4785349484605677,731.9,318.3,243.9666666666667,39
15768.0,238,20,98,79.33333333333333,4.2626923908396215,1.5821930667351332,331.03,129.93,110.34333333333332,23
16637.0,632,56,202,158.0,5.797802294866491,1.9888135908748725,891.88,302.5,222.97,57
15223.0,78,6,78,78.0,2.584962500721156,0.0,245.70000000000002,245.70000000000002,245.70000000000002,6
14240.0,402,33,333,201.0,5.003258334775643,0.710676853856123,745.14,599.79,372.57,36
15143.0,148,13,148,148.0,3.7004397181410926,0.0,239.55,239.55,239.55,13
13229.0,59,8,59,59.0,3.0,0.0,123.15,123.15,123.15,8
14973.0,354,24,248,118.0,4.5638561897747225,1.2098003386604828,465.4,289.64,155.13333333333333,25
14271.0,86,9,86,86.0,3.169925001442312,0.0,92.42,92.42,92.42,9
15952.0,334,58,121,83.5,5.754377842334025,1.8838920786574513,670.0400000000001,209.95000000000002,167.51000000000002,76
16227.0,88,6,88,88.0,2.584962500721156,0.0,308.32000000000005,308.32000000000005,308.32000000000005,6
17893.0,97,13,97,97.0,3.7004397181410926,0.0,66.31,66.31,66.31,13
14022.0,375,25,375,375.0,4.643856189774723,0.0,396.8,396.8,396.8,25
15210.0,130,16,130,130.0,4.0,0.0,211.2,211.2,211.2,16
16370.0,612,128,185,153.0,6.784708439979093,1.9783828158167944,977.21,302.18,244.3025,200
15376.0,602,95,365,200.66666666666666,6.507157062328613,1.3821022532543101,1081.01,569.67,360.33666666666664,108
14655.0,470,28,172,117.5,4.7045114597155475,1.9955380299191112,939.2800000000001,254.8,234.82,36
17615.0,87,10,38,29.0,3.321928094887362,1.5709505944546684,195.05,92.7,65.01666666666667,10
16055.0,18,5,18,18.0,2.321928094887362,0.0,78.0,78.0,78.0,5
14149.0,129,17,129,129.0,4.08746284125034,0.0,259.43,259.43,259.43,17
17501.0,157,16,149,78.5,4.0,0.5435644431995964,259.35,231.75,129.675,16
12643.0,50,3,26,25.0,1.584962500721156,0.9182958340544896,73.28,61.199999999999996,36.64,3
15582.0,451,38,253,150.33333333333334,5.193706615167214,1.483436038721623,663.01,283.71000000000004,221.00333333333333,43
16230.0,363,31,193,181.5,4.910992253015045,0.9975025463691153,516.53,266.1,258.265,34
18146.0,153,10,126,76.5,3.321928094887362,0.9709505944546686,160.35000000000002,83.7,80.17500000000001,10
15976.0,234,77,124,117.0,6.202964207440779,0.9942929346520455,375.78000000000003,202.04,187.89,90
12886.0,602,60,310,301.0,5.875,0.9823166080205501,1042.0,586.52,521.0,64
17974.0,459,138,262,153.0,7.042210047998843,1.2015796738531401,651.1,369.38,217.03333333333333,160
13524.0,238,14,80,47.6,3.534219021180341,2.1768589799249654,580.94,152.88,116.18800000000002,23
17955.0,40,7,20,20.0,2.8073549220576046,0.863120568566631,55.599999999999994,47.199999999999996,27.799999999999997,7
16610.0,66,6,66,66.0,2.584962500721156,0.0,75.66,75.66,75.66,6
17394.0,24,2,24,24.0,1.0,0.0,38.4,38.4,38.4,2
14173.0,106,23,38,26.5,4.523561956057013,1.6949249984065076,222.34,87.14000000000001,55.585,23
16258.0,1446,92,509,289.2,6.417437590695495,2.038896239486288,3245.31,1022.6500000000001,649.0620000000001,113
14948.0,613,51,281,102.16666666666667,5.62878349348618,2.2711697103162445,891.71,265.27,148.61833333333334,56
17384.0,52,12,45,26.0,3.52164063634332,0.5916727785823275,122.2,108.75,61.1,14
12593.0,204,13,98,68.0,3.584183719779189,1.5,382.09999999999997,200.0,127.36666666666667,20
14340.0,58,6,58,58.0,2.584962500721156,0.0,134.7,134.7,134.7,6
17429.0,408,29,203,136.0,4.8008128425751515,1.540251345167931,388.92,156.38,129.64000000000001,31
13711.0,138,10,122,69.0,3.2516291673878226,0.8112781244591328,232.16000000000003,170.96,116.08000000000001,12
16027.0,25,4,12,8.333333333333334,2.0,1.5,64.75,29.5,21.583333333333332,4
14515.0,693,57,229,115.5,5.700659416331318,2.2492708251225952,1542.51,486.16,257.085,81
16457.0,68,8,68,68.0,3.0,0.0,161.56,161.56,161.56,8
17527.0,443,39,231,110.75,5.259991029008325,1.7881014646362927,671.86,290.61,167.965,41
14199.0,12,1,12,12.0,0.0,0.0,10.2,10.2,10.2,1
13888.0,244,32,175,122.0,4.9837880587523955,0.9993375041688847,496.02,311.61,248.01,33
14423.0,24,1,24,24.0,0.0,0.0,20.4,20.4,20.4,1
14697.0,58,16,35,29.0,4.0,0.9544340029249649,96.56,71.85,48.28,16
17522.0,548,51,367,109.6,5.616601684782743,1.4898781074637566,649.76,391.11,129.952,58
13867.0,468,42,280,156.0,5.325761458014587,1.2561852304054355,709.54,398.64,236.51333333333332,47
17624.0,544,44,304,272.0,5.447408651885229,0.9967916319816366,747.43,425.28,373.715,45
14393.0,13,5,13,13.0,2.321928094887362,0.0,67.95,67.95,67.95,5
17578.0,54,3,54,54.0,1.584962500721156,0.0,96.3,96.3,96.3,3
13450.0,914,27,276,152.33333333333334,4.556656707462823,2.458443209491974,1272.48,253.98,212.08,56
17423.0,269,23,138,134.5,4.523561956057013,0.9321115676166747,407.79,231.49,203.895,23
18241.0,1016,51,231,59.76470588235294,5.510058513611103,3.7331654799867238,1771.64,270.73,104.21411764705883,91
16319.0,72,3,72,72.0,1.584962500721156,0.0,404.40000000000003,404.40000000000003,404.40000000000003,3
15757.0,406,40,240,203.0,5.297079327540667,0.9402859586706309,672.88,424.02,336.44,42
17174.0,41,4,41,41.0,2.0,0.0,59.9,59.9,59.9,4
18227.0,16,2,16,16.0,1.0,0.0,30.0,30.0,30.0,2
18235.0,1272,88,714,424.0,6.4366054343178964,1.4969320657540086,1477.78,824.54,492.5933333333333,92
13741.0,189,23,71,63.0,4.523561956057013,1.5504949818133702,403.53000000000003,158.77,134.51000000000002,23
12394.0,178,19,178,178.0,4.247927513443588,0.0,331.18,331.18,331.18,19
16832.0,18,5,18,18.0,2.321928094887362,0.0,39.0,39.0,39.0,5
15258.0,118,23,66,59.0,4.523561956057013,0.9986359641585718,386.76,205.9,193.38,23
15552.0,60,17,60,60.0,4.08746284125034,0.0,90.12,90.12,90.12,17
